companyPageUrl;reviewId;companyName;businessUnitId;reviewUrl;reviewDate;reviewDateOfExperience;reviewLabel;isReviewVerified;reviewer;reviewerId;reviewTitle;reviewDescription;reviewRatingScore;reviewersCountry;reviewLanguage;reviewCompanyResponse;scrapedDateTime;scrapedAtReviewPageNumber
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69e0f7ad155737653d8e75dc;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69e0f7ad155737653d8e75dc;4/16/2026 18:52;3/20/2026 1:00;invited;TRUE;Kathleen Chappell;69e0f7ad9472ec0907ae5623;The whole process was very easy and…;The whole process was very easy and quick. Our loan officer and processor were both great to work with!;5;US;en;Hello Kathleen! Thank you for your feedback! We’re so glad to hear the process felt easy and efficient, and that your loan officer and processor provided a great experience. We appreciate you taking the time to share this.-Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69de5dc6686c2b9d8eaa7c01;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69de5dc6686c2b9d8eaa7c01;4/14/2026 19:31;10/29/2025 1:00;invited;TRUE;Juchan Kim;69de5dc60653b72a1163ad02;With Shan’s help;With Shan’s help, I was able to work through some of the most challenging parts of the process. I truly appreciate his support and understanding of my situation. I would not have been able to complete the process without him. Thank you so much, Shan.;5;US;en;Hello Juchan! Thank you for your thoughtful feedback. We’re glad to hear that Shan was able to support you through the more challenging parts of the process and provide the understanding you needed. We truly appreciate you taking the time to share your experience.-Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69dc337c8b2341c89f1c3c58;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69dc337c8b2341c89f1c3c58;4/13/2026 4:06;3/5/2026 1:00;invited;TRUE;Suzan harris;69dc337b9478c607f8dd34b0;Responsive team..;Responsive team... application was easy to follow...would definitely recommend ;5;US;en;Thank you for your feedback, Suzan! We’re glad to hear the application was easy to follow and that our team was responsive. We truly appreciate your recommendation!- Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69da85f23da838e5640fc34e;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69da85f23da838e5640fc34e;4/11/2026 21:33;3/13/2026 1:00;invited;TRUE;Umesh Venkatapuram;69da85f10a02e7413b724de2;The overall experience was great;The overall experience was great. The entire process was done through online and made it easier to apply. Robert & Monica was very helpful with giving us options and making sure we chose the right option.;4;US;en;Hello Umesh! Thank you for your kind feedback! We’re glad to hear the online process made things easier and that Robert and Monica were helpful in guiding you to the right option. We appreciate you choosing us!- Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69d9b97320248b9b3d36a857;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69d9b97320248b9b3d36a857;4/11/2026 7:01;2/18/2026 1:00;invited;TRUE;Laura Combs;69d9b9729478c655dedb31fa;Excellent Experience and got the job…;Excellent Experience and got the job done!;5;US;en;Hello Laura! Thank you for your kind feedback! We’re glad to hear you had an excellent experience and that everything was completed successfully.- Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69d8fe63cc2f936f9724f32e;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69d8fe63cc2f936f9724f32e;4/10/2026 17:42;4/10/2026 2:00;not-verified;FALSE;Peter P;69d8fe510653b728f25dec8f;What a bunch of con artists;What a bunch of con artists. My loan officer deceitfully talked me into hard pulling my credit after he came back with a crazy high loan amount that I knew was too good to be true. But since my house is worth 280k and I owe 190 I figured they would just lower the amount. My credit is 800. Nope - outright denied. DO NOT LET THEM HARD PULL YOUR CREDIT IF YOU HAVE SUSPICIONS ITS TOO GOOD TO BE TRUE. THEY ARE JUST LIKE ANY OTHER CORPORATION ;1;US;en;Hello Peter. Thank you for bringing this matter to our attention. We sincerely apologize for any disappointment you experienced regarding the loan amount and credit inquiry. Please do not hesitate to contact me directly at experience@better.com so we can review your concerns and assist you further.-Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69d814a7b08e67ddc16571af;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69d814a7b08e67ddc16571af;4/10/2026 1:05;3/25/2026 1:00;invited;TRUE;jorge Acosta;69d814a79478c6e917d95c5b;the process was swift and the team I…;"the process was swift and the team I worked with was very efficient.
I do have bad reviews regarding the disbursement company Mortgage connect, many phone calls were made, could not get a competent person to deal with my questions. they did not follow the closing table, still trying to reconcile the account";5;US;en;"Hello Jorge! Thank you for sharing your feedback. We are pleased to hear that your experience with our team was smooth and efficient.
We regret any inconvenience you encountered with Mortgage Connect and understand your frustration. Please feel free to reach out to us directly if there is anything we can assist with.-Jessica at Better";4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69d6d51d2f4a039ff3b58d21;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69d6d51d2f4a039ff3b58d21;4/9/2026 2:22;2/25/2026 1:00;invited;TRUE;Alex Lobban;69d6d51d9472ec87caa29c07;follow up over the phone and…;follow up over the phone and understanding and patients of time it takes to get all tasks done as a working family ;5;US;en;Hello Alex! We appreciate you taking the time to share your feedback! We're happy to hear that our team provided understanding and support throughout the process.-Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69d53d1823cef768e53234c4;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69d53d1823cef768e53234c4;4/7/2026 21:21;3/3/2026 1:00;not-verified;FALSE;Fola;62586a12b1ec17001261883e;Be careful;"I wish I had checked some reviews before working with your team. I applied to refinance my home, and the process initially went smoothly. For nearly two weeks, there was good communication between me, the Loan Consultant, and the Coordinator. Ultimately, my application was denied because the appraised value was too low for the requested terms, which I understand and accept. 

However, I do not understand why my $500 lock rate fee has not been refunded. Both the Loan Consultant and Coordinator have stopped responding to my messages and calls. I request that you return my $500 lock rate fee, as you indicated it would be refunded if the application was denied on your end. I have also emailed through the experience email address, but have not received a response. It's been over a month now.";1;US;en;"Hello Fola. Thank you for taking the time to share your experience. I sincerely apologize for the frustration and lack of communication you have encountered, particularly after an initially smooth process.

We value your feedback and would appreciate the opportunity to address your concerns and make things right. Please reach out to us at experience@better.com. I will personally monitor this inbox to ensure your message is received and reviewed promptly.- Jessica at Better";4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&sort=recency;69d43eb55911c9c9ab74607b;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69d43eb55911c9c9ab74607b;4/7/2026 3:16;3/24/2026 1:00;invited;TRUE;Dennis Hall;664abe772c441a257e6c8284;Handled everything very quickly and…;Handled everything very quickly and answered all the questions I had in a very timely manner.;5;US;en;Hello Dennis! We're happy to hear that our team provided quick assistance and answered your questions promptly. Thank you for your positive feedback!- Jessica at Better;4/26/2026 17:03;1
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69d177c4f0bc83cb2726d03e;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69d177c4f0bc83cb2726d03e;4/5/2026 0:42;2/18/2026 1:00;invited;TRUE;Kerri James;69d177c307ee8a685010aa9b;Wonderful company to work with made…;Wonderful company to work with made this process very very smooth from start to finish!!! Thank you to Steve and Phil for everything!!;5;US;en;Hello Kerri! Thank you so much for the kind words! We’re thrilled to hear the process was smooth from start to finish. We’ll be sure to pass your appreciation along to Steve and Phil—they’ll be glad to hear it!- Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69cedc8cbe9433a140b67330;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69cedc8cbe9433a140b67330;4/3/2026 1:15;3/20/2026 1:00;invited;TRUE;Glenn Fujikawa;6079b365de03f300196f8770;Easy process and fast funding;Easy process.  Home equity line of credit funded in 10 days that included 2 weekends.;5;US;en;Hello Glenn! We're happy to hear that the home equity line of credit process was easy and quick. Thank you for your feedback and for choosing us!-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69ce7bb4ae49b1b2824ad1f4;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69ce7bb4ae49b1b2824ad1f4;4/2/2026 18:22;3/30/2026 2:00;invited;TRUE;Grady Crawford;69ce7bb307ee8adc0f0da7ee;This was one of the best experiences…;"This was one of the best experiences I’ve had doing business with a company. Time lines were met and the actual business transaction was done in a very timely fashion.

Timothy made sure we kept informed about every aspect of the process, his professional attitude and experience made the entire process seem seamless. The entire team should be commended for a job well done.";5;US;en;Hello Grady! Thank you for your kind words and thoughtful feedback. We’re thrilled to hear that your experience was smooth and met your expectations. Timothy and the entire team take great pride in keeping our clients informed and delivering timely, professional service. We truly appreciate your trust and look forward to working with you again in the future.-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69c9a98f0f7cedafd09ba9e8;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69c9a98f0f7cedafd09ba9e8;3/30/2026 2:37;2/13/2026 1:00;invited;TRUE;Misty Ligsay;69c9a98d07ee8a0a620798f6;Disappointing process;Initially, I had to come up with solutions to push my loan through, my loan officer told me they couldn’t do my loan. I also had to consistently contact my loan officer to keep things moving or my loan was stagnant. I had to provide more information for a HELOC with a super great LTV than to purchase my home. It took a month and half to complete a HELOC. Things were promised throughout and then I found out they were lies. They also don’t get exact payoff amounts for other accounts so now I’m somehow supposed to payoff a credit card with a check for too much. ;2;US;en;"Hello Misty. Thank you for taking the time to share your feedback. I sincerely apologize that your experience did not meet the standards of service and clarity we strive to provide. I understand how disappointing it must have been to encounter delays, inconsistent communication, and unexpected issues throughout the process.

I would like the opportunity to review your situation in detail and address your concerns directly. Please feel free to contact me at experience@better.com so I can assist you further.-Jessica at Better.";4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69c844d23e31e3bf45476ab4;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69c844d23e31e3bf45476ab4;3/29/2026 0:14;2/14/2026 1:00;invited;TRUE;Noah Ringler;69c844d107ee8a0e2506923b;Best rate but poor experience;Best rate but poor experience. Poor communication from the loan originator, added on fees that were not communicated prior. These were eventually fixed, but I had to pay close attention along the way ;2;US;en;"Hello Noah. Thank you for sharing your feedback. I apologize for the inconvenience you experienced—clear communication and transparency regarding fees are priorities for us, and I regret that we did not meet your expectations in this instance.

I would like to investigate this matter further to better understand what occurred. Please contact me directly at experience@better.com so I can review your concerns.-Jessica at Better";4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69c70c0cc96c84ff00062a5c;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69c70c0cc96c84ff00062a5c;3/28/2026 2:00;3/27/2026 1:00;invited;TRUE;James;69bee6661a47fa20daafca08;Mortgage Simplified ;"The process was very simple submittal was easy.
Better staff reviewed quickly and accepted documents.
If additional information was needed, requests were clear and concise.
Closing and subsequent funding was completed in timely manner as was previously communicated.
Would highly recommend using Better Mortgage if you are looking for a loan ";5;US;en;Hello James! We're happy to hear that the process was simple, the staff was helpful, and the closing was completed in a timely manner. We appreciate you recommending our services!-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69c6fb638dc1fb6522c931f9;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69c6fb638dc1fb6522c931f9;3/28/2026 0:49;3/2/2026 1:00;invited;TRUE;SMAN;69c6fb622c70366bab7ff9dc;Overall very happy with the experience;Overall very happy with the experience. I had a competing offer and Better was able to beat it. The process overall was very fast and good communication throughout. I appreciate that lot of the paperwork was done through the online portal, but sometimes the portal was confusing in terms of the required paperwork and signatures. ;4;US;en;Hello Sman! We're happy you had a positive experience and appreciate your feedback. We're glad we could beat the competing offer and provide fast service with good communication. We'll review the online portal to improve clarity regarding paperwork and signatures. Thanks again!-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69c4b58e33908d86ec56b302;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69c4b58e33908d86ec56b302;3/26/2026 7:26;3/18/2026 1:00;invited;TRUE;customer;5b44c5964de5666d3441506c;Great service throughout;Ebony made sure we understood all the steps needed.  Closing was easy and timelines matched what was promised.;5;US;en;Hello! Thank you for your kind words! We’re so glad Ebony was able to guide you clearly through each step and make the closing process smooth and on schedule. We truly appreciate your trust!-Jessica at Better.;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69c409319d028500e3fd1c28;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69c409319d028500e3fd1c28;3/25/2026 19:11;3/25/2026 1:00;not-verified;FALSE;Matt Welsh;69c409258ee10190e1bd0c0c;Be careful about giving your contact information;Be careful about giving your information to them.  I started getting hourly calls and texts from them.  I am in the process of getting a loan so I expect some level of spamminess, but Better was so far beyond the pale. ;1;US;en;We appreciate you sharing this feedback and understand how frustrating that experience can be. That’s not the level of communication we aim to provide, and we’d love the opportunity to look into this further. Please reach out to us at experience@better.com so we can help address your concerns.-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69bdc9055d146e43efa39311;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69bdc9055d146e43efa39311;3/21/2026 1:24;10/20/2025 2:00;invited;TRUE;Teresa Marion;64ba7a740d13ea00123f5826;Everything went smoothly and swiftly;Everything went smoothly and swiftly ;5;US;en;"Hi Teresa!We're happy to hear that your experience was smooth and swift. Thank you for your positive feedback; we appreciate it. -Jessica at Better";4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69bd5b31afa1aef6194c4b21;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69bd5b31afa1aef6194c4b21;3/20/2026 17:35;3/19/2026 1:00;not-verified;FALSE;eric niedmann;69b2d200157f7b3003403e53;Rectified issue. ;Rectified my issue quickly ;3;US;en;"Hello Eric. Thanks for sharing your experience—we’re really sorry to hear how frustrating this process felt. We’re glad to hear Cameron provided great support, but we understand your concerns around the changes to terms and the outcome.

We’d appreciate the opportunity to take a closer look into what happened. Please email us at experince@better.com
 so our team can review your case in detail and follow up with you directly.- Jessica at Better";4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69bad73ccc78ea21e54c219a;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69bad73ccc78ea21e54c219a;3/18/2026 19:47;1/8/2026 1:00;invited;TRUE;PK;69bad73b8ee101827eb2f3b6;Good Experience;It was a good experience from start to finish. Better team was knowledgeable and quick to respond. Processed and closed the application in 2-3 weeks as promised.;5;US;en;Hello PK! We're happy to hear that your experience was good from beginning to end. We appreciate your recognition of our team's knowledge and quick response!;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69b689a0a85cdc4946aa2381;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69b689a0a85cdc4946aa2381;3/15/2026 13:27;2/5/2026 1:00;invited;TRUE;wilfredo cruz;69b689a0157f7bb0a143fb27;The people I was working with were very…;The people I was working with were very helpful every step of the way;5;US;en;"Hello Wilfredo! We're glad our team members were helpful during every step. Thank you for your positive feedback; it means a lot to us.-Jessica at Better";4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69b4876e5c6d171df64df804;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69b4876e5c6d171df64df804;3/14/2026 0:53;2/20/2026 1:00;invited;TRUE;Chalene;69b4876dc9f176b312d76178;BEST transaction, ever! ;"Probably one of the EASIEST transactions I have ever done when it comes to dealing with money. The communication is A+. 
Professional, efficient, and time friendly! Thank you, Jonathan! ";5;US;en;Hi Chalene! We're happy to hear that your transaction was easy and efficient. We appreciate your recognition of our communication and professionalism. Thank you for your feedback! -Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69af3c96684f7bcc9eba56c9;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69af3c96684f7bcc9eba56c9;3/10/2026 0:33;2/17/2026 1:00;invited;TRUE;Alejandro Olivas;69af3c95e100ee091d5aa8ab;Efficient ;The whole process was easy and straightforward.  Service was very efficient, loan officers reached out promptly.  Smooth from start to finish ;5;US;en;Hi Alejandro! We're happy to hear that the process was easy and efficient. It's great to know our loan officers were prompt and the service was smooth for you.-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69aea69995a0f00195b18801;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69aea69995a0f00195b18801;3/9/2026 13:53;2/20/2026 1:00;invited;TRUE;Farida Gitau;69aea698157f7b68eb3aa676;Quick and effectively;Quick and effectively ;5;US;en;Hello Farida! We are so happy to hear the process was completed quick and effectively. We appricate your kind words.-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69acd67ff72255526b9bdae8;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69acd67ff72255526b9bdae8;3/8/2026 4:53;1/15/2026 1:00;invited;TRUE;Richard Reed;69acd67ec9f17606b3ce0a9e;being helpful through the whole process…;"being helpful through the whole process and giving additional help when I needed it this was a long experience that I was not aware of all that needed to be done.

Richard  ";5;US;en;Hi Richard! We appreciate you sharing your experience. We're happy to hear that we were helpful and provided the support you needed during the process.-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69acadc5948b79471048a6de;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69acadc5948b79471048a6de;3/8/2026 1:59;2/13/2026 1:00;invited;TRUE;William And Sue Shaffer;62922f3c75d4cc0012551ca6;A Borrowing Learning Experience;"The process began easier than anticipated. Then slowed down. I would have preferred to have the same agent throughout the entire process. It now appears as a multistage process. Uncomfortable at times. A couple stumbling steps at the end. ""Better"" should add paying off the selected debts for the borrower. Their current procedure is a bit archaic at best. It was concerning at the end however we got to the finish line quickly once funding occurred. I would do it again if necessary.";5;US;en;"Hello William And Sue!
We appreciate you sharing your experience. We're glad to hear that you found the beginning of the process easy and that funding occurred quickly. We're sorry parts of the process felt uncomfortable. Your feedback is valuable as we improve.-Jessica at Better";4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69acad45c66b272f3fa04c9e;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69acad45c66b272f3fa04c9e;3/8/2026 1:57;2/6/2026 1:00;invited;TRUE;Mary;69acad45513e8185a4764599;Everyone was super helpful and…;Everyone was super helpful and responsive throughout the process;5;US;en;Hello Mary! We appreciate your kind words! We are so glad that you found our team helpful and responsive during the process.-Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=2&sort=recency;69a9188876658a22e848bd4d;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69a9188876658a22e848bd4d;3/5/2026 8:45;1/31/2026 1:00;invited;TRUE;Michael Davis;69a91887157f7ba70e34febc;Professional ;Agent Daniel was very professional and courteous with step by step updates which the entire process simple.  ;5;US;en;Hi Michael. We're happy to hear that the agent made the process simple with professional and courteous updates. Thank you for your positive feedback!- Jessica at Better;4/26/2026 17:04;2
https://www.trustpilot.com/review/better.com?languages=all&page=3&sort=recency;69a88afe293d2def744842c3;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69a88afe293d2def744842c3;3/4/2026 22:41;3/4/2026 1:00;not-verified;FALSE;Elle;60d26d9ef3cc59001d77b264;NO more miserable lender on the Planet;"Is there a more miserable lender on the planet???
Try communications that are very clear and  given to your agent in a timely manner!  Nothing in return!
Watch as your closing date approaches and you still get a lot of blah blah instead of real effort to close on time.  Then watch after the loan FINALLY comes through BUT they hold onto your money another week or more for their own gain,
If you pay more at another Lender such as Cap Center, it's totally work a few extra dollars to have them professionally handle your loan rather than lose a property. ";1;US;en;"Elle,
We appreciate you sharing your experience. We're sorry to hear about the issues with communication, closing delays, and fund disbursement. Please email me directly at experience@better.com so I can review this closely and follow up with you directly. -Jessica at Better";4/26/2026 17:04;3
https://www.trustpilot.com/review/better.com?languages=all&page=3&sort=recency;69a7c20969b787d988e69d5f;Better;577c1c600000ff000591fa04;https://www.trustpilot.com/reviews/69a7c20969b787d988e69d5f;3/4/2026 8:24;1/13/2026 1:00;invited;TRUE;Mike;69a7c209e100ee53a7523e7f;An easy refinance at excellent rates;"Once again, refinancing with Better was an incredibly easy and transparent process. It is very easy to sign up and monitor rates via their online portal with full visibility into the potential costs and fees involved. When the right combination of rates comes along, locking the rate and moving forward is only a few button clicks away. From there, the portal provides easy-to-follow guidance to upload documents, answer questions, and interact with your loan consultant and financial team.

I have used Better for a couple refinances and a purchase and have found it to be an excellent combination of rates with low fees and closing costs.";5;US;en;Hi Mike! We're happy to hear that the refinancing process was easy and transparent for you. It's great to know that you found our online portal helpful for monitoring rates and understanding potential costs. We appreciate your feedback and are glad you enjoyed your experience with us!-Jessica at Better;4/26/2026 17:04;3
